Index,Date,Tile,Label
138,20190416,Facebook_DL_Tile_100019.txt,0
139,20190329,Facebook_DL_Tile_100019.txt,0
140,20190530,Facebook_DL_Tile_100019.txt,0
141,20190411,Facebook_DL_Tile_100019.txt,0
142,20190324,Facebook_DL_Tile_100019.txt,0
143,20190323,Facebook_DL_Tile_100019.txt,0
144,20190328,Facebook_DL_Tile_100019.txt,0
145,20190529,Facebook_DL_Tile_100019.txt,0
146,20190516,Facebook_DL_Tile_100019.txt,0
147,20190427,Facebook_DL_Tile_100019.txt,0
148,20190421,Facebook_DL_Tile_100019.txt,0
149,20190419,Facebook_DL_Tile_100019.txt,0
150,20190528,Facebook_DL_Tile_100019.txt,0
151,20190513,Facebook_DL_Tile_100019.txt,0
152,20190523,Facebook_DL_Tile_100019.txt,0
153,20190415,Facebook_DL_Tile_100019.txt,0
154,20190430,Facebook_DL_Tile_100025.txt,0
155,20190518,Facebook_DL_Tile_100025.txt,0
156,20190414,Facebook_DL_Tile_100025.txt,0
157,20190407,Facebook_DL_Tile_100025.txt,0
158,20190325,Facebook_DL_Tile_100025.txt,0
159,20190412,Facebook_DL_Tile_100025.txt,0
160,20190423,Facebook_DL_Tile_100025.txt,0
161,20190519,Facebook_DL_Tile_100025.txt,0
162,20190316,Facebook_DL_Tile_100025.txt,0
163,20190406,Facebook_DL_Tile_100025.txt,0
164,20190408,Facebook_DL_Tile_100025.txt,0
165,20190526,Facebook_DL_Tile_100025.txt,0
166,20190501,Facebook_DL_Tile_100025.txt,1
167,20190503,Facebook_DL_Tile_100025.txt,0
168,20190429,Facebook_DL_Tile_100025.txt,0
169,20190403,Facebook_DL_Tile_100025.txt,0
170,20190428,Facebook_DL_Tile_100025.txt,0
171,20190418,Facebook_DL_Tile_100025.txt,0
172,20190331,Facebook_DL_Tile_100025.txt,0
173,20190401,Facebook_DL_Tile_100025.txt,0
174,20190424,Facebook_DL_Tile_100025.txt,0
175,20190410,Facebook_DL_Tile_100025.txt,0
176,20190502,Facebook_DL_Tile_100025.txt,0
177,20190511,Facebook_DL_Tile_100025.txt,0
178,20190524,Facebook_DL_Tile_100025.txt,0
179,20190330,Facebook_DL_Tile_100025.txt,0
180,20190420,Facebook_DL_Tile_100025.txt,0
181,20190525,Facebook_DL_Tile_100025.txt,0
182,20190321,Facebook_DL_Tile_100025.txt,0
183,20190413,Facebook_DL_Tile_100025.txt,0
184,20190505,Facebook_DL_Tile_100025.txt,0
185,20190426,Facebook_DL_Tile_100025.txt,0
186,20190404,Facebook_DL_Tile_100025.txt,0
187,20190422,Facebook_DL_Tile_100025.txt,1
188,20190417,Facebook_DL_Tile_100025.txt,0
189,20190520,Facebook_DL_Tile_100025.txt,0
190,20190504,Facebook_DL_Tile_100025.txt,0
191,20190322,Facebook_DL_Tile_100025.txt,0
192,20190521,Facebook_DL_Tile_100025.txt,0
193,20190405,Facebook_DL_Tile_100025.txt,0
194,20190515,Facebook_DL_Tile_100025.txt,0
195,20190514,Facebook_DL_Tile_100025.txt,0
196,20190510,Facebook_DL_Tile_100025.txt,0
197,20190319,Facebook_DL_Tile_100025.txt,0
198,20190517,Facebook_DL_Tile_100025.txt,0
199,20190318,Facebook_DL_Tile_100025.txt,0
200,20190527,Facebook_DL_Tile_100025.txt,0
201,20190317,Facebook_DL_Tile_100025.txt,0
202,20190326,Facebook_DL_Tile_100025.txt,0
203,20190509,Facebook_DL_Tile_100025.txt,0
204,20190320,Facebook_DL_Tile_100025.txt,0
205,20190327,Facebook_DL_Tile_100025.txt,0
206,20190531,Facebook_DL_Tile_100025.txt,0
207,20190409,Facebook_DL_Tile_100025.txt,0
208,20190522,Facebook_DL_Tile_100025.txt,0
209,20190512,Facebook_DL_Tile_100025.txt,1
210,20190506,Facebook_DL_Tile_100025.txt,0
211,20190508,Facebook_DL_Tile_100025.txt,1
212,20190507,Facebook_DL_Tile_100025.txt,0
213,20190425,Facebook_DL_Tile_100025.txt,0
214,20190402,Facebook_DL_Tile_100025.txt,0
215,20190416,Facebook_DL_Tile_100025.txt,0
216,20190329,Facebook_DL_Tile_100025.txt,0
217,20190530,Facebook_DL_Tile_100025.txt,0
218,20190411,Facebook_DL_Tile_100025.txt,0
219,20190324,Facebook_DL_Tile_100025.txt,0
220,20190323,Facebook_DL_Tile_100025.txt,0
221,20190328,Facebook_DL_Tile_100025.txt,0
222,20190529,Facebook_DL_Tile_100025.txt,0
223,20190516,Facebook_DL_Tile_100025.txt,0
224,20190427,Facebook_DL_Tile_100025.txt,0
225,20190421,Facebook_DL_Tile_100025.txt,0
226,20190419,Facebook_DL_Tile_100025.txt,0
227,20190528,Facebook_DL_Tile_100025.txt,0
228,20190513,Facebook_DL_Tile_100025.txt,0
229,20190523,Facebook_DL_Tile_100025.txt,0
230,20190415,Facebook_DL_Tile_100025.txt,0
231,20190430,Facebook_DL_Tile_100203.txt,0
232,20190518,Facebook_DL_Tile_100203.txt,0
233,20190414,Facebook_DL_Tile_100203.txt,0
234,20190407,Facebook_DL_Tile_100203.txt,0
235,20190325,Facebook_DL_Tile_100203.txt,0
236,20190412,Facebook_DL_Tile_100203.txt,0
237,20190423,Facebook_DL_Tile_100203.txt,0
238,20190519,Facebook_DL_Tile_100203.txt,0
239,20190316,Facebook_DL_Tile_100203.txt,0
240,20190406,Facebook_DL_Tile_100203.txt,0
241,20190408,Facebook_DL_Tile_100203.txt,0
242,20190526,Facebook_DL_Tile_100203.txt,0
243,20190501,Facebook_DL_Tile_100203.txt,1
244,20190503,Facebook_DL_Tile_100203.txt,0
245,20190429,Facebook_DL_Tile_100203.txt,0
246,20190403,Facebook_DL_Tile_100203.txt,0
247,20190428,Facebook_DL_Tile_100203.txt,0
248,20190418,Facebook_DL_Tile_100203.txt,0
249,20190331,Facebook_DL_Tile_100203.txt,0
250,20190401,Facebook_DL_Tile_100203.txt,0
251,20190424,Facebook_DL_Tile_100203.txt,0
252,20190410,Facebook_DL_Tile_100203.txt,0
253,20190502,Facebook_DL_Tile_100203.txt,0
254,20190511,Facebook_DL_Tile_100203.txt,0
255,20190524,Facebook_DL_Tile_100203.txt,0
256,20190330,Facebook_DL_Tile_100203.txt,0
257,20190420,Facebook_DL_Tile_100203.txt,0
258,20190525,Facebook_DL_Tile_100203.txt,0
259,20190321,Facebook_DL_Tile_100203.txt,0
260,20190413,Facebook_DL_Tile_100203.txt,0
261,20190505,Facebook_DL_Tile_100203.txt,0
262,20190426,Facebook_DL_Tile_100203.txt,0
263,20190404,Facebook_DL_Tile_100203.txt,0
264,20190422,Facebook_DL_Tile_100203.txt,1
265,20190417,Facebook_DL_Tile_100203.txt,0
266,20190520,Facebook_DL_Tile_100203.txt,0
267,20190504,Facebook_DL_Tile_100203.txt,0
268,20190322,Facebook_DL_Tile_100203.txt,0
269,20190521,Facebook_DL_Tile_100203.txt,0
270,20190405,Facebook_DL_Tile_100203.txt,0
271,20190515,Facebook_DL_Tile_100203.txt,0
272,20190514,Facebook_DL_Tile_100203.txt,0
273,20190510,Facebook_DL_Tile_100203.txt,0
274,20190319,Facebook_DL_Tile_100203.txt,0
275,20190517,Facebook_DL_Tile_100203.txt,0
276,20190318,Facebook_DL_Tile_100203.txt,0
277,20190527,Facebook_DL_Tile_100203.txt,0
278,20190317,Facebook_DL_Tile_100203.txt,0
279,20190326,Facebook_DL_Tile_100203.txt,0
280,20190509,Facebook_DL_Tile_100203.txt,0
281,20190320,Facebook_DL_Tile_100203.txt,0
282,20190327,Facebook_DL_Tile_100203.txt,0
283,20190531,Facebook_DL_Tile_100203.txt,0
284,20190409,Facebook_DL_Tile_100203.txt,0
285,20190522,Facebook_DL_Tile_100203.txt,0
286,20190512,Facebook_DL_Tile_100203.txt,1
287,20190506,Facebook_DL_Tile_100203.txt,0
288,20190508,Facebook_DL_Tile_100203.txt,1
289,20190507,Facebook_DL_Tile_100203.txt,0
290,20190425,Facebook_DL_Tile_100203.txt,0
291,20190402,Facebook_DL_Tile_100203.txt,0
292,20190416,Facebook_DL_Tile_100203.txt,0
293,20190329,Facebook_DL_Tile_100203.txt,0
294,20190530,Facebook_DL_Tile_100203.txt,0
295,20190411,Facebook_DL_Tile_100203.txt,0
296,20190324,Facebook_DL_Tile_100203.txt,0
297,20190323,Facebook_DL_Tile_100203.txt,0
298,20190328,Facebook_DL_Tile_100203.txt,0
299,20190529,Facebook_DL_Tile_100203.txt,0
300,20190516,Facebook_DL_Tile_100203.txt,0
301,20190427,Facebook_DL_Tile_100203.txt,0
302,20190421,Facebook_DL_Tile_100203.txt,0
303,20190419,Facebook_DL_Tile_100203.txt,0
304,20190528,Facebook_DL_Tile_100203.txt,0
305,20190513,Facebook_DL_Tile_100203.txt,0
306,20190523,Facebook_DL_Tile_100203.txt,0
307,20190415,Facebook_DL_Tile_100203.txt,0
308,20190430,Facebook_DL_Tile_100256.txt,0
309,20190518,Facebook_DL_Tile_100256.txt,0
310,20190414,Facebook_DL_Tile_100256.txt,0
311,20190407,Facebook_DL_Tile_100256.txt,0
312,20190325,Facebook_DL_Tile_100256.txt,0
313,20190412,Facebook_DL_Tile_100256.txt,0
314,20190423,Facebook_DL_Tile_100256.txt,0
315,20190519,Facebook_DL_Tile_100256.txt,0
316,20190316,Facebook_DL_Tile_100256.txt,0
317,20190406,Facebook_DL_Tile_100256.txt,0
318,20190408,Facebook_DL_Tile_100256.txt,0
319,20190526,Facebook_DL_Tile_100256.txt,0
320,20190501,Facebook_DL_Tile_100256.txt,1
321,20190503,Facebook_DL_Tile_100256.txt,0
322,20190429,Facebook_DL_Tile_100256.txt,0
323,20190403,Facebook_DL_Tile_100256.txt,0
324,20190428,Facebook_DL_Tile_100256.txt,0
325,20190418,Facebook_DL_Tile_100256.txt,0
326,20190331,Facebook_DL_Tile_100256.txt,0
327,20190401,Facebook_DL_Tile_100256.txt,0
328,20190424,Facebook_DL_Tile_100256.txt,0
329,20190410,Facebook_DL_Tile_100256.txt,0
330,20190502,Facebook_DL_Tile_100256.txt,0
331,20190511,Facebook_DL_Tile_100256.txt,0
332,20190524,Facebook_DL_Tile_100256.txt,0
333,20190330,Facebook_DL_Tile_100256.txt,0
334,20190420,Facebook_DL_Tile_100256.txt,0
335,20190525,Facebook_DL_Tile_100256.txt,0
336,20190321,Facebook_DL_Tile_100256.txt,0
337,20190413,Facebook_DL_Tile_100256.txt,0
338,20190505,Facebook_DL_Tile_100256.txt,0
339,20190426,Facebook_DL_Tile_100256.txt,0
340,20190404,Facebook_DL_Tile_100256.txt,0
341,20190422,Facebook_DL_Tile_100256.txt,1
342,20190417,Facebook_DL_Tile_100256.txt,0
343,20190520,Facebook_DL_Tile_100256.txt,0
344,20190504,Facebook_DL_Tile_100256.txt,0
345,20190322,Facebook_DL_Tile_100256.txt,0
346,20190521,Facebook_DL_Tile_100256.txt,0
347,20190405,Facebook_DL_Tile_100256.txt,0
348,20190515,Facebook_DL_Tile_100256.txt,0
349,20190514,Facebook_DL_Tile_100256.txt,0
350,20190510,Facebook_DL_Tile_100256.txt,0
351,20190319,Facebook_DL_Tile_100256.txt,0
352,20190517,Facebook_DL_Tile_100256.txt,0
353,20190318,Facebook_DL_Tile_100256.txt,0
354,20190527,Facebook_DL_Tile_100256.txt,0
355,20190317,Facebook_DL_Tile_100256.txt,0
356,20190326,Facebook_DL_Tile_100256.txt,0
357,20190509,Facebook_DL_Tile_100256.txt,0
358,20190320,Facebook_DL_Tile_100256.txt,0
359,20190327,Facebook_DL_Tile_100256.txt,0
360,20190531,Facebook_DL_Tile_100256.txt,0
361,20190409,Facebook_DL_Tile_100256.txt,0
362,20190522,Facebook_DL_Tile_100256.txt,0
363,20190512,Facebook_DL_Tile_100256.txt,1
364,20190506,Facebook_DL_Tile_100256.txt,0
365,20190508,Facebook_DL_Tile_100256.txt,1
366,20190507,Facebook_DL_Tile_100256.txt,0
367,20190425,Facebook_DL_Tile_100256.txt,0
368,20190402,Facebook_DL_Tile_100256.txt,0
369,20190416,Facebook_DL_Tile_100256.txt,0
370,20190329,Facebook_DL_Tile_100256.txt,0
371,20190530,Facebook_DL_Tile_100256.txt,0
372,20190411,Facebook_DL_Tile_100256.txt,0
373,20190324,Facebook_DL_Tile_100256.txt,0
374,20190323,Facebook_DL_Tile_100256.txt,0
375,20190328,Facebook_DL_Tile_100256.txt,0
376,20190529,Facebook_DL_Tile_100256.txt,0
377,20190516,Facebook_DL_Tile_100256.txt,0
378,20190427,Facebook_DL_Tile_100256.txt,0
379,20190421,Facebook_DL_Tile_100256.txt,0
380,20190419,Facebook_DL_Tile_100256.txt,0
381,20190528,Facebook_DL_Tile_100256.txt,0
382,20190513,Facebook_DL_Tile_100256.txt,0
383,20190523,Facebook_DL_Tile_100256.txt,0
384,20190415,Facebook_DL_Tile_100256.txt,0
385,20190430,Facebook_DL_Tile_100258.txt,0
386,20190518,Facebook_DL_Tile_100258.txt,0
387,20190414,Facebook_DL_Tile_100258.txt,0
388,20190407,Facebook_DL_Tile_100258.txt,0
389,20190325,Facebook_DL_Tile_100258.txt,0
390,20190412,Facebook_DL_Tile_100258.txt,0
391,20190423,Facebook_DL_Tile_100258.txt,0
392,20190519,Facebook_DL_Tile_100258.txt,0
393,20190316,Facebook_DL_Tile_100258.txt,0
394,20190406,Facebook_DL_Tile_100258.txt,0
395,20190408,Facebook_DL_Tile_100258.txt,0
396,20190526,Facebook_DL_Tile_100258.txt,0
397,20190501,Facebook_DL_Tile_100258.txt,1
398,20190503,Facebook_DL_Tile_100258.txt,0
399,20190429,Facebook_DL_Tile_100258.txt,0
400,20190403,Facebook_DL_Tile_100258.txt,0
401,20190428,Facebook_DL_Tile_100258.txt,0
402,20190418,Facebook_DL_Tile_100258.txt,0
403,20190331,Facebook_DL_Tile_100258.txt,0
404,20190401,Facebook_DL_Tile_100258.txt,0
405,20190424,Facebook_DL_Tile_100258.txt,0
406,20190410,Facebook_DL_Tile_100258.txt,0
407,20190502,Facebook_DL_Tile_100258.txt,0
408,20190511,Facebook_DL_Tile_100258.txt,0
409,20190524,Facebook_DL_Tile_100258.txt,0
410,20190330,Facebook_DL_Tile_100258.txt,0
411,20190420,Facebook_DL_Tile_100258.txt,0
412,20190525,Facebook_DL_Tile_100258.txt,0
413,20190321,Facebook_DL_Tile_100258.txt,0
414,20190413,Facebook_DL_Tile_100258.txt,0
415,20190505,Facebook_DL_Tile_100258.txt,0
416,20190426,Facebook_DL_Tile_100258.txt,0
417,20190404,Facebook_DL_Tile_100258.txt,0
418,20190422,Facebook_DL_Tile_100258.txt,1
419,20190417,Facebook_DL_Tile_100258.txt,0
420,20190520,Facebook_DL_Tile_100258.txt,0
421,20190504,Facebook_DL_Tile_100258.txt,0
422,20190322,Facebook_DL_Tile_100258.txt,0
423,20190521,Facebook_DL_Tile_100258.txt,0
424,20190405,Facebook_DL_Tile_100258.txt,0
425,20190515,Facebook_DL_Tile_100258.txt,0
426,20190514,Facebook_DL_Tile_100258.txt,0
427,20190510,Facebook_DL_Tile_100258.txt,0
428,20190319,Facebook_DL_Tile_100258.txt,0
429,20190517,Facebook_DL_Tile_100258.txt,0
430,20190318,Facebook_DL_Tile_100258.txt,0
431,20190527,Facebook_DL_Tile_100258.txt,0
432,20190317,Facebook_DL_Tile_100258.txt,0
433,20190326,Facebook_DL_Tile_100258.txt,0
434,20190509,Facebook_DL_Tile_100258.txt,0
435,20190320,Facebook_DL_Tile_100258.txt,0
436,20190327,Facebook_DL_Tile_100258.txt,0
437,20190531,Facebook_DL_Tile_100258.txt,0
438,20190409,Facebook_DL_Tile_100258.txt,0
439,20190522,Facebook_DL_Tile_100258.txt,0
440,20190512,Facebook_DL_Tile_100258.txt,1
441,20190506,Facebook_DL_Tile_100258.txt,0
442,20190508,Facebook_DL_Tile_100258.txt,1
443,20190507,Facebook_DL_Tile_100258.txt,0
444,20190425,Facebook_DL_Tile_100258.txt,0
445,20190402,Facebook_DL_Tile_100258.txt,0
446,20190416,Facebook_DL_Tile_100258.txt,0
447,20190329,Facebook_DL_Tile_100258.txt,0
448,20190530,Facebook_DL_Tile_100258.txt,0
449,20190411,Facebook_DL_Tile_100258.txt,0
450,20190324,Facebook_DL_Tile_100258.txt,0
451,20190323,Facebook_DL_Tile_100258.txt,0
452,20190328,Facebook_DL_Tile_100258.txt,0
453,20190529,Facebook_DL_Tile_100258.txt,0
454,20190516,Facebook_DL_Tile_100258.txt,0
455,20190427,Facebook_DL_Tile_100258.txt,0
456,20190421,Facebook_DL_Tile_100258.txt,0
457,20190419,Facebook_DL_Tile_100258.txt,0
458,20190528,Facebook_DL_Tile_100258.txt,0
459,20190513,Facebook_DL_Tile_100258.txt,0
460,20190523,Facebook_DL_Tile_100258.txt,0
461,20190415,Facebook_DL_Tile_100258.txt,0
462,20190430,Facebook_DL_Tile_100271.txt,0
463,20190518,Facebook_DL_Tile_100271.txt,0
464,20190414,Facebook_DL_Tile_100271.txt,0
465,20190407,Facebook_DL_Tile_100271.txt,0
466,20190325,Facebook_DL_Tile_100271.txt,0
467,20190412,Facebook_DL_Tile_100271.txt,0
468,20190423,Facebook_DL_Tile_100271.txt,0
469,20190519,Facebook_DL_Tile_100271.txt,0
470,20190316,Facebook_DL_Tile_100271.txt,0
471,20190406,Facebook_DL_Tile_100271.txt,0
472,20190408,Facebook_DL_Tile_100271.txt,0
473,20190526,Facebook_DL_Tile_100271.txt,0
474,20190501,Facebook_DL_Tile_100271.txt,1
475,20190503,Facebook_DL_Tile_100271.txt,0
476,20190429,Facebook_DL_Tile_100271.txt,0
477,20190403,Facebook_DL_Tile_100271.txt,0
478,20190428,Facebook_DL_Tile_100271.txt,0
479,20190418,Facebook_DL_Tile_100271.txt,0
480,20190331,Facebook_DL_Tile_100271.txt,0
481,20190401,Facebook_DL_Tile_100271.txt,0
482,20190424,Facebook_DL_Tile_100271.txt,0
483,20190410,Facebook_DL_Tile_100271.txt,0
484,20190502,Facebook_DL_Tile_100271.txt,0
485,20190511,Facebook_DL_Tile_100271.txt,0
486,20190524,Facebook_DL_Tile_100271.txt,0
487,20190330,Facebook_DL_Tile_100271.txt,0
488,20190420,Facebook_DL_Tile_100271.txt,0
489,20190525,Facebook_DL_Tile_100271.txt,0
490,20190321,Facebook_DL_Tile_100271.txt,0
491,20190413,Facebook_DL_Tile_100271.txt,0
492,20190505,Facebook_DL_Tile_100271.txt,0
493,20190426,Facebook_DL_Tile_100271.txt,0
494,20190404,Facebook_DL_Tile_100271.txt,0
495,20190422,Facebook_DL_Tile_100271.txt,1
496,20190417,Facebook_DL_Tile_100271.txt,0
497,20190520,Facebook_DL_Tile_100271.txt,0
498,20190504,Facebook_DL_Tile_100271.txt,0
499,20190322,Facebook_DL_Tile_100271.txt,0
500,20190521,Facebook_DL_Tile_100271.txt,0
501,20190405,Facebook_DL_Tile_100271.txt,0
502,20190515,Facebook_DL_Tile_100271.txt,0
503,20190514,Facebook_DL_Tile_100271.txt,0
504,20190510,Facebook_DL_Tile_100271.txt,0
505,20190319,Facebook_DL_Tile_100271.txt,0
506,20190517,Facebook_DL_Tile_100271.txt,0
507,20190318,Facebook_DL_Tile_100271.txt,0
508,20190527,Facebook_DL_Tile_100271.txt,0
509,20190317,Facebook_DL_Tile_100271.txt,0
510,20190326,Facebook_DL_Tile_100271.txt,0
511,20190509,Facebook_DL_Tile_100271.txt,0
512,20190320,Facebook_DL_Tile_100271.txt,0
513,20190327,Facebook_DL_Tile_100271.txt,0
514,20190531,Facebook_DL_Tile_100271.txt,0
515,20190409,Facebook_DL_Tile_100271.txt,0
516,20190522,Facebook_DL_Tile_100271.txt,0
517,20190512,Facebook_DL_Tile_100271.txt,1
518,20190506,Facebook_DL_Tile_100271.txt,0
519,20190508,Facebook_DL_Tile_100271.txt,1
520,20190507,Facebook_DL_Tile_100271.txt,0
521,20190425,Facebook_DL_Tile_100271.txt,0
522,20190402,Facebook_DL_Tile_100271.txt,0
523,20190416,Facebook_DL_Tile_100271.txt,0
524,20190329,Facebook_DL_Tile_100271.txt,0
525,20190530,Facebook_DL_Tile_100271.txt,0
526,20190411,Facebook_DL_Tile_100271.txt,0
527,20190324,Facebook_DL_Tile_100271.txt,0
528,20190323,Facebook_DL_Tile_100271.txt,0
529,20190328,Facebook_DL_Tile_100271.txt,0
530,20190529,Facebook_DL_Tile_100271.txt,0
531,20190516,Facebook_DL_Tile_100271.txt,0
532,20190427,Facebook_DL_Tile_100271.txt,0
533,20190421,Facebook_DL_Tile_100271.txt,0
534,20190419,Facebook_DL_Tile_100271.txt,0
535,20190528,Facebook_DL_Tile_100271.txt,0
536,20190513,Facebook_DL_Tile_100271.txt,0
